CMM3-035X3
397, -4130, 8870.9250, 14.777730
398, -4413, 8870.7783, 14.777486
399, -4319, 8870.6316, 14.777242
400, -4097, 8870.4848, 14.776997
401, -4082, 8870.3381, 14.776753
402, -4351, 8870.1914, 14.776508
403, -4689, 8870.0447, 14.776264
404, -5193, 8869.8980, 14.776020
405, -4992, 8869.7512, 14.775775
406, -4839, 8869.6045, 14.775531
407, -5190, 8869.4578, 14.775286
408, -5568, 8869.3111, 14.775042
409, -5662, 8869.1644, 14.774797
410, -5419, 8869.0176, 14.774553
411, -5227, 8868.8709, 14.774309
412, -5322, 8868.7242, 14.774064
413, -5402, 8868.5775, 14.773820
414, -5494, 8868.4308, 14.773575
415, -5565, 8868.2840, 14.773331
416, -5701, 8868.1373, 14.773087
417, -5760, 8867.9906, 14.772842
418, -5918, 8867.8439, 14.772598
419, -5983, 8867.6972, 14.772353
420, -6245, 8867.5504, 14.772109
421, -6511, 8867.4037, 14.771864
422, -6632, 8867.2570, 14.771620
423, -6890, 8867.1103, 14.771376
424, -6744, 8866.9636, 14.771131
425, -6542, 8866.8169, 14.770887
426, -6473, 8866.6701, 14.770642
427, -6529, 8866.5234, 14.770398
428, -6588, 8866.3767, 14.770154
429, -6521, 8866.2300, 14.769909
430, -6559, 8866.0833, 14.769665
431, -6747, 8865.9365, 14.769420
432, -6614, 8865.7898, 14.769176
433, -6713, 8865.6431, 14.768932
434, -6678, 8865.4964, 14.768687
435, -6903, 8865.3497, 14.768443
436, -7213, 8865.2029, 14.768198
437, -7472, 8865.0562, 14.767954
438, -7299, 8864.9095, 14.767709
439, -7116, 8864.7628, 14.767465
440, -7316, 8864.6161, 14.767221
441, -7430, 8864.4693, 14.766976
442, -7217, 8864.3226, 14.766732
443, -7326, 8864.1759, 14.766487
444, -7496, 8864.0292, 14.766243
445, -7842, 8863.8825, 14.765999
446, -7999, 8863.7358, 14.765754
447, -8069, 8863.5890, 14.765510
448, -7988, 8863.4423, 14.765265
449, -8080, 8863.2956, 14.765021
450, -8374, 8863.1489, 14.764777
451, -8425, 8863.0022, 14.764532
452, -8605, 8862.8554, 14.764288
453, -8736, 8862.7087, 14.764043
454, -8499, 8862.5620, 14.763799
455, -8350, 8862.4153, 14.763554
456, -8176, 8862.2686, 14.763310
457, -8259, 8862.1218, 14.763066
458, -8467, 8861.9751, 14.762821
459, -8544, 8861.8284, 14.762577
460, -8770, 8861.6817, 14.762332
461, -8870, 8861.5350, 14.762088
462, -8970, 8861.3882, 14.761844
463, -9059, 8861.2415, 14.761599
464, -9103, 8861.0948, 14.761355
465, -9387, 8860.9481, 14.761110
466, -9453, 8860.8014, 14.760866
467, -9403, 8860.6547, 14.760621
468, -9340, 8860.5079, 14.760377
469, -9238, 8860.3612, 14.760133
470, -9454, 8860.2145, 14.759888
471, -9683, 8860.0678, 14.759644
472, -9788, 8859.9211, 14.759399
473, -9784, 8859.7743, 14.759155
474, -9619, 8859.6276, 14.758911
475, -9785, 8859.4809, 14.758666
476, -9929, 8859.3342, 14.758422
477, -9938, 8859.1875, 14.758177
478, -10128, 8859.0407, 14.757933
479, -10269, 8858.8940, 14.757689
480, -10125, 8858.7473, 14.757444
481, -9919, 8858.6006, 14.757200
482, -10035, 8858.4539, 14.756955
483, -10139, 8858.3071, 14.756711
484, -10179, 8858.1604, 14.756466
485, -10392, 8858.0137, 14.756222
486, -10607, 8857.8670, 14.755978
487, -10899, 8857.7203, 14.755733
488, -10807, 8857.5735, 14.755489
489, -10703, 8857.4268, 14.755244
490, -10804, 8857.2801, 14.755000
491, -11042, 8857.1334, 14.754756
492, -10986, 8856.9867, 14.754511
493, -10962, 8856.8400, 14.754267
494, -10909, 8856.6932, 14.754022
495, -10835, 8856.5465, 14.753778
496, -10825, 8856.3998, 14.753533
497, -10948, 8856.2531, 14.753289
498, -11132, 8856.1064, 14.753045
499, -11157, 8855.9596, 14.752800
500, -11100, 8855.8129, 14.752556
501, -11288, 8855.6662, 14.752311
502, -11614, 8855.5195, 14.752067
503, -12022, 8855.3728, 14.751823
504, -12051, 8855.2260, 14.751578
505, -11910, 8855.0793, 14.751334
506, -11862, 8854.9326, 14.751089
507, -12187, 8854.7859, 14.750845
508, -12343, 8854.6392, 14.750601
509, -12160, 8854.4924, 14.750356
510, -12156, 8854.3457, 14.750112
511, -12281, 8854.1990, 14.749867
512, -12593, 8854.0523, 14.749623
513, -12608, 8853.9056, 14.749378
514, -12527, 8853.7589, 14.749134
515, -12510, 8853.6121, 14.748890
516, -12660, 8853.4654, 14.748645
517, -12782, 8853.3187, 14.748401
518, -12793, 8853.1720, 14.748156
519, -12802, 8853.0253, 14.747912
520, -12645, 8852.8785, 14.747668
521, -12647, 8852.7318, 14.747423
522, -12989, 8852.5851, 14.747179
523, -13218, 8852.4384, 14.746934
524, -13222, 8852.2917, 14.746690
525, -13100, 8852.1449, 14.746445
526, -12894, 8851.9982, 14.746201
527, -12943, 8851.8515, 14.745957
528, -13140, 8851.7048, 14.745712
529, -13283, 8851.5581, 14.745468
530, -13569, 8851.4113, 14.745223
531, -13462, 8851.2646, 14.744979
532, -13184, 8851.1179, 14.744735
533, -13134, 8850.9712, 14.744490
534, -13570, 8850.8245, 14.744246
535, -13889, 8850.6777, 14.744001
536, -14034, 8850.5310, 14.743757
537, -13890, 8850.3843, 14.743513
538, -13831, 8850.2376, 14.743268
539, -13794, 8850.0909, 14.743024
540, -13745, 8849.9442, 14.742779
541, -13610, 8849.7974, 14.742535
542, -13661, 8849.6507, 14.742290
543, -13920, 8849.5040, 14.742046
544, -13992, 8849.3573, 14.741802
545, -14169, 8849.2106, 14.741557
546, -14323, 8849.0638, 14.741313
547, -14526, 8848.9171, 14.741068
548, -14640, 8848.7704, 14.740824
549, -14932, 8848.6237, 14.740580
550, -15095, 8848.4770, 14.740335
551, -15143, 8848.3302, 14.740091
552, -15402, 8848.1835, 14.739846
553, -15290, 8848.0368, 14.739602
554, -14963, 8847.8901, 14.739357
555, -14917, 8847.7434, 14.739113
556, -15137, 8847.5966, 14.738869
557, -15227, 8847.4499, 14.738624
558, -15325, 8847.3032, 14.738380
559, -15121, 8847.1565, 14.738135
560, -14920, 8847.0098, 14.737891
561, -15178, 8846.8631, 14.737647
562, -15306, 8846.7163, 14.737402
563, -15192, 8846.5696, 14.737158
564, -15243, 8846.4229, 14.736913
565, -15583, 8846.2762, 14.736669
566, -15844, 8846.1295, 14.736425
567, -15795, 8845.9827, 14.736180
568, -15818, 8845.8360, 14.735936
569, -16089, 8845.6893, 14.735691
570, -16242, 8845.5426, 14.735447
571, -16262, 8845.3959, 14.735202
572, -16383, 8845.2491, 14.734958
573, -16458, 8845.1024, 14.734714
574, -16522, 8844.9557, 14.734469
575, -16352, 8844.8090, 14.734225
576, -16095, 8844.6623, 14.733980
577, -16098, 8844.5155, 14.733736
578, -16273, 8844.3688, 14.733492
579, -16592, 8844.2221, 14.733247
580, -16539, 8844.0754, 14.733003
581, -16502, 8843.9287, 14.732758
582, -16827, 8843.7820, 14.732514
583, -16787, 8843.6352, 14.732269
584, -16836, 8843.4885, 14.732025
585, -17000, 8843.3418, 14.731781
586, -16937, 8843.1951, 14.731536
587, -16998, 8843.0484, 14.731292
588, -17097, 8842.9016, 14.731047
589, -17407, 8842.7549, 14.730803
590, -17403, 8842.6082, 14.730559
591, -17472, 8842.4615, 14.730314
592, -17487, 8842.3148, 14.730070
593, -17337, 8842.1680, 14.729825
594, -17350, 8842.0213, 14.729581
595, -17292, 8841.8746, 14.729337
596, -17309, 8841.7279, 14.729092
597, -17599, 8841.5812, 14.728848
598, -17484, 8841.4344, 14.728603
599, -17738, 8841.2877, 14.728359
600, -18095, 8841.1410, 14.728114
601, -18061, 8840.9943, 14.727870
602, -18230, 8840.8476, 14.727626
603, -18241, 8840.7008, 14.727381
604, -18162, 8840.5541, 14.727137
605, -18080, 8840.4074, 14.726892
606, -17905, 8840.2607, 14.726648
607, -18105, 8840.1140, 14.726404
608, -18453, 8839.9673, 14.726159
609, -18571, 8839.8205, 14.725915
610, -18634, 8839.6738, 14.725670
611, -18807, 8839.5271, 14.725426
612, -19020, 8839.3804, 14.725181
613, -18975, 8839.2337, 14.724937
614, -18878, 8839.0869, 14.724693
615, -18685, 8838.9402, 14.724448
616, -18632, 8838.7935, 14.724204
617, -18752, 8838.6468, 14.723959
618, -18725, 8838.5001, 14.723715
619, -18883, 8838.3533, 14.723471
620, -18810, 8838.2066, 14.723226
621, -18785, 8838.0599, 14.722982
622, -18914, 8837.9132, 14.722737
623, -18997, 8837.7665, 14.722493
624, -19063, 8837.6197, 14.722249
625, -19172, 8837.4730, 14.722004
626, -19402, 8837.3263, 14.721760
627, -19353, 8837.1796, 14.721515
628, -19391, 8837.0329, 14.721271
629, -19397, 8836.8862, 14.721026
630, -19578, 8836.7394, 14.720782
631, -19372, 8836.5927, 14.720538
632, -19169, 8836.4460, 14.720293
633, -19320, 8836.2993, 14.720049
634, -19477, 8836.1526, 14.719804
635, -19620, 8836.0058, 14.719560
636, -19889, 8835.8591, 14.719316
637, -20088, 8835.7124, 14.719071
638, -19905, 8835.5657, 14.718827
639, -19895, 8835.4190, 14.718582
640, -19639, 8835.2722, 14.718338
641, -19571, 8835.1255, 14.718093
642, -19806, 8834.9788, 14.717849
643, -19896, 8834.8321, 14.717605
644, -19919, 8834.6854, 14.717360
645, -19929, 8834.5386, 14.717116
646, -19702, 8834.3919, 14.716871
647, -19987, 8834.2452, 14.716627
648, -19976, 8834.0985, 14.716383
649, -19825, 8833.9518, 14.716138
650, -20081, 8833.8051, 14.715894
651, -20403, 8833.6583, 14.715649
652, -20498, 8833.5116, 14.715405
653, -20575, 8833.3649, 14.715161
654, -20780, 8833.2182, 14.714916
655, -21119, 8833.0715, 14.714672
656, -21081, 8832.9247, 14.714427
657, -20592, 8832.7780, 14.714183
658, -20282, 8832.6313, 14.713938
659, -20646, 8832.4846, 14.713694
660, -21053, 8832.3379, 14.713450
661, -21054, 8832.1911, 14.713205
662, -21032, 8832.0444, 14.712961
663, -21375, 8831.8977, 14.712716
664, -21339, 8831.7510, 14.712472
665, -21248, 8831.6043, 14.712228
666, -20962, 8831.4575, 14.711983
667, -20807, 8831.3108, 14.711739
668, -21052, 8831.1641, 14.711494
669, -21084, 8831.0174, 14.711250
670, -21010, 8830.8707, 14.711005
671, -21199, 8830.7239, 14.710761
672, -21523, 8830.5772, 14.710517
673, -21892, 8830.4305, 14.710272
674, -21739, 8830.2838, 14.710028
675, -21544, 8830.1371, 14.709783
676, -21515, 8829.9904, 14.709539
677, -21758, 8829.8436, 14.709295
678, -21922, 8829.6969, 14.709050
679, -21961, 8829.5502, 14.708806
680, -21671, 8829.4035, 14.708561
681, -21445, 8829.2568, 14.708317
682, -21800, 8829.1100, 14.708073
683, -21931, 8828.9633, 14.707828
684, -22085, 8828.8166, 14.707584
685, -22058, 8828.6699, 14.707339
686, -21939, 8828.5232, 14.707095
687, -22091, 8828.3764, 14.706850
688, -22160, 8828.2297, 14.706606
689, -22139, 8828.0830, 14.706362
690, -22079, 8827.9363, 14.706117
691, -21959, 8827.7896, 14.705873
692, -22052, 8827.6428, 14.705628
693, -22074, 8827.4961, 14.705384
694, -22308, 8827.3494, 14.705140
695, -22357, 8827.2027, 14.704895
696, -22308, 8827.0560, 14.704651
697, -22508, 8826.9093, 14.704406
698, -22440, 8826.7625, 14.704162
699, -22321, 8826.6158, 14.703917
700, -22389, 8826.4691, 14.703673
701, -22497, 8826.3224, 14.703429
702, -22590, 8826.1757, 14.703184
703, -22699, 8826.0289, 14.702940
704, -22931, 8825.8822, 14.702695
705, -23020, 8825.7355, 14.702451
706, -22934, 8825.5888, 14.702207
707, -23025, 8825.4421, 14.701962
708, -23122, 8825.2953, 14.701718
709, -22887, 8825.1486, 14.701473
710, -22962, 8825.0019, 14.701229
711, -23137, 8824.8552, 14.700985
712, -23345, 8824.7085, 14.700740
713, -23221, 8824.5617, 14.700496
714, -23069, 8824.4150, 14.700251
715, -23183, 8824.2683, 14.700007
716, -22989, 8824.1216, 14.699762
717, -22861, 8823.9749, 14.699518
718, -22952, 8823.8281, 14.699274
719, -22929, 8823.6814, 14.699029
720, -23125, 8823.5347, 14.698785
721, -23407, 8823.3880, 14.698540
722, -23244, 8823.2413, 14.698296
723, -23197, 8823.0946, 14.698052
724, -23264, 8822.9478, 14.697807
725, -23357, 8822.8011, 14.697563
726, -23733, 8822.6544, 14.697318
727, -23927, 8822.5077, 14.697074
728, -23965, 8822.3610, 14.696829
729, -24041, 8822.2142, 14.696585
730, -24014, 8822.0675, 14.696341
731, -24075, 8821.9208, 14.696096
732, -24355, 8821.7741, 14.695852
733, -24223, 8821.6274, 14.695607
734, -23987, 8821.4806, 14.695363
735, -24141, 8821.3339, 14.695119
736, -24061, 8821.1872, 14.694874
